#n_particles	n_dimensions	n_steps	n_accepted_steps	E	var	alpha	beta	a	gradient_alpha	gradient_beta
10	3	1342176	756019	2.441518473	0.000378363486	0.4673632077	2.992027469	0.0043	-0.1543720124	-0.005294544507	0
10	3	1342176	654651	2.520314759	0.03749421356	0.6217352201	2.997322014	0.0043	1.030977461	0.1341164007	0
10	3	1342176	745377	2.440353542	0.0002490538697	0.4825762955	2.992549237	0.0043	0.01366934287	0.01007841116	0
10	3	1342176	746226	2.440347596	0.0002179821552	0.4813838256	2.991714834	0.0043	0.0003461563958	0.00877631063	0
10	3	1342176	746672	2.440343307	0.0002026197075	0.4809501409	2.990211341	0.0043	-0.005722222312	0.008112817847	0
10	3	1342176	747816	2.440294055	0.0001606008694	0.4802294558	2.982159202	0.0043	-0.02125422951	0.006132109782	0
10	3	1342176	748910	2.44021629	0.000112556219	0.4803632895	2.963914363	0.0043	-0.03838529683	0.003338529627	0
10	3	1342176	749777	2.44006748	6.697966655e-05	0.4828857247	2.924803193	0.0043	-0.05135871499	-0.0005422043949	0
10	3	1342176	749327	2.439892284	4.020514752e-05	0.4883281216	2.87869097	0.0043	-0.04106062472	-0.002849997267	0
10	3	1342176	747637	2.439793103	1.829652846e-05	0.4928486832	2.858977174	0.0043	-0.01489171778	-0.00168393975	0
10	3	1342176	755097	2.441460855	0.000384489739	0.4673632077	2.992027469	0.0043	-0.1564405245	-0.005333561745	0
10	3	1342176	650874	2.523869733	0.03845906581	0.6238037322	2.997361031	0.0043	1.042301984	0.1357236079	0
10	3	1342176	744587	2.440378581	0.000243696182	0.4822427273	2.99253476	0.0043	0.009235777403	0.009788606917	0
10	3	1342176	745200	2.440370724	0.0002220992765	0.4814585335	2.991710324	0.0043	-9.278523693e-05	0.008878799058	0
10	3	1342176	745795	2.440365135	0.0002016050309	0.4808981995	2.989489934	0.0043	-0.008323009092	0.007975579899	0
10	3	1342176	746707	2.440305359	0.0001590314764	0.4802555897	2.980902419	0.0043	-0.02361091367	0.005974773768	0
10	3	1342176	747923	2.44022081	0.0001095932347	0.4805214352	2.960810479	0.0043	-0.04095478864	0.00302649736	0
10	3	1342176	748882	2.440056868	6.551723826e-05	0.4832854202	2.920232852	0.0043	-0.05256108898	-0.0008914383952	0
10	3	1342176	748609	2.439888788	3.85219135e-05	0.4887890067	2.876081571	0.0043	-0.03974478589	-0.002831896299	0
10	3	1342176	746704	2.439825629	1.744019627e-05	0.4932618146	2.857332306	0.0043	-0.01285459879	-0.001554633292	0
10	3	40	30	4.381273765	1.570058761	0.4673632077	2.992027469	0.0043	-4.740369871	0	0
10	3	5	4	6.514658751	0.005208517611	0.4673632077	2.992027469	0.0043	-0.03864073108	0	0
10	3	5	4	4.619286868	0.05086913941	0.4673632077	2.992027469	0.0043	-0.2916099911	0	0
10	3	5	3	2.584278122	2.421688293e-05	0.4673632077	2.992027469	0.0043	-0.006094559434	0.000466181524	0
10	3	5	2	3.975073276	0.01895121123	0.4673632077	2.992027469	0.0043	-0.101665904	0	0
10	3	5	2	2.579566855	9.190257924e-06	0.4673632077	2.992027469	0.0043	-0.007354818587	-0.001285626666	0
2	2	5	4	1.161391768	0.0001040979965	0.5	1	0.0043	-0.0002854770589	0	0
2	2	5	4	1.204236671	0.001198781989	0.5	1	0.0043	0.0121517566	0	0
2	2	5	5	1.197733049	0.001636061175	0.5	1	0.0043	0.1098566417	0	0
2	2	5	4	1.117948107	3.07484938e-06	0.5	1	0.0043	-6.165171691e-05	0	0
2	2	5	3	1.267667876	0.007412351588	0.5	1	0.0043	0.1606516811	0	0
2	2	5	3	1.178180407	0.001090763934	0.5	1	0.0043	-0.0156985574	0	0
2	2	5	5	1.239047153	0.001136993853	0.5	1	0.0043	0.001403381283	0	0
2	2	5	4	1.216992783	0.0004573136496	0.5	1	0.0043	0.01004035625	0	0
2	2	5	3	1.096078737	5.380625017e-07	0.5	1	0.0043	0.001250049605	0	0
2	2	5	4	1.068471538	0.002282267258	0.5	1	0.0043	-0.01779617396	0	0
2	2	5	3	0.8731163646	0.08650077419	0.5	1	0.0043	0.03192263173	0	0
2	2	5	5	1.100533278	0.0001607420702	0.5	1	0.0043	-0.01183547203	0	0
2	2	5	4	1.114256736	6.026492987e-06	0.5	1	0.0043	0.0002038142774	0	0
2	2	10000	7416	1.033140902	0.1886281674	0.5	1	-0.1788612641	0
2	2	10000	6893	1.048249953	0.3971929523	0.6788612641	1	0.2715708356	0
2	2	10000	7278	1.028854274	0.1334478624	0.5522445134	1	0.01989453957	0
2	2	10000	7295	1.028635991	0.1372808485	0.5470150785	1	0.001346797933	0
2	2	10000	7299	1.027647823	0.1450279776	0.5466353561	1	0.002178132187	0
2	2	10000	7299	1.027644226	0.1450627667	0.5465973839	1	0.002041127938	0
2	2	10000	7299	1.027640248	0.1451013127	0.5465556144	1	0.001890399613	0
2	2	10000	7299	1.027635847	0.1451440525	0.546509668	1	0.001724569956	0
2	2	10000	7299	1.027630975	0.1451914801	0.546459127	1	0.001542123012	0
2	2	10000	7299	1.027625579	0.1452441564	0.5464035318	1	0.001341390063	0
2	2	10000	7299	1.127619598	0.1852572111	0.5463423772	1	0.0002242727697	0
2	2	10000	7299	1.027624983	0.1452499834	0.5463974164	1	0.001319306807	0
2	2	10000	7438	1.036461987	0.1592732408	0.5	1	-0.1640287159	0
2	2	10000	6963	1.036698665	1.240742946	0.6640287159	1	0.2733265828	0
2	2	10000	7196	1.03821249	0.2037929273	0.5910844916	1	0.1195793341	0
2	2	10000	7359	1.032446165	0.2410568884	0.5339978514	1	-0.03884838199	0
2	2	10000	7314	1.037419207	0.1344978968	0.5445487221	1	0.01043067272	0
2	2	10000	7359	1.032398992	0.2433389081	0.5341380374	1	-0.03850538854	0
2	2	10000	7345	1.027102768	0.2942656073	0.5	1	-0.186529075	0.04338753044
2	2	10000	6886	1.05351592	0.2857077423	0.686529075	0.9566124696	0.3072972007	0.01500176436
2	2	10000	7237	1.027522752	0.2218403226	0.5400817615	0.9906767958	-0.03834906015	0.0336900805
2	2	10000	7316	1.031276234	0.1832055637	0.5108252282	0.9974820016	-0.1428763608	0.03789158874
2	2	10000	7344	1.025601485	0.3238349571	0.5006658771	0.9998451139	-0.1871689356	0.04415197642
2	2	100000	73768	1.031854526	0.3372746386	0.5	1	-0.1740848757	0.04128661013
2	2	100000	69047	1.051877439	0.3758420885	0.6740848757	0.9587133899	0.3069778034	0.01372110593
2	2	100000	72474	1.022097954	0.9646981147	0.5435199195	0.9896786556	-0.02200799809	0.03761298025
2	2	100000	72274	1.027952861	0.3124463404	0.5520512506	0.9764534163	0.01647937692	0.03347099235
2	2	100000	72473	1.022079187	0.9812032546	0.5436746335	0.9894388185	-0.02149016574	0.03761201829
2	2	100000	71924	1.029551412	0.5417361843	0.5673896611	0.9216807743	0.04891764979	0.0351598085
2	2	100000	72439	1.023095339	0.6824621245	0.5449609291	0.9857636436	-0.01512728888	0.03702358538
2	2	100000	72478	1.022164962	0.98386875	0.5437055477	0.9893504911	-0.02106117314	0.03755229552
2	2	100000	72473	1.022079143	0.9812379332	0.5436749427	0.9894379352	-0.02148929157	0.03761206104
2	2	100000	71074	1.040571924	0.293126574	0.6001210561	0.7677309034	0.1136961556	0.04047657598
2	2	100000	72380	1.024773085	0.4314029005	0.547405054	0.9747869367	-0.004501115232	0.03657421924
2	2	100000	72474	1.022165786	0.9983123904	0.5437979329	0.9889548587	-0.02084422938	0.03755211445
2	2	100000	72473	1.022078081	0.9819703524	0.5436790515	0.9894217969	-0.02148028598	0.03761335022
2	2	100000	73947	1.0312757	0.7725409363	0.5	1	-0.178809047	-0.04095170119
2	2	100000	69188	1.052660328	0.4844076368	0.678809047	1.040951701	0.3230649277	-0.01096759415
2	2	100000	72704	1.03163988	0.1953828832	0.5449467132	1.010293911	0.003725178592	-0.02984293172
2	2	100000	73483	1.033297067	0.274113681	0.5136859702	1.003134426	-0.1135455503	-0.03576892359
2	2	100000	73880	1.01951056	17.43035806	0.5015341086	1.000351349	-0.2193053855	-0.04801488514
2	2	100000	68171	1.067679871	0.4203408389	0.7208394941	1.048366234	0.3879367355	-0.006006327172
2	2	100000	72823	1.030664385	0.2404165957	0.5398353869	1.008737059	-0.0170904565	-0.03140029432
2	2	100000	73773	1.033010111	0.2880796785	0.5050802611	1.001127746	-0.1490977587	-0.0383255365
2	2	100000	73880	1.021340709	12.94089009	0.5015695702	1.000359113	-0.2115086288	-0.04682909921
2	2	100000	73880	1.019531558	17.37497567	0.5015344633	1.000351427	-0.2192165959	-0.04800130879
